3867,36657,4.0
3712,36657,4.5
2968,36657,5.0
3525,36657,4.0
4323,36657,5.0
4360,36657,4.0
2756,36657,3.5
442,36657,4.0
3556,36657,3.5
2492,36657,3.0
5062,36657,4.0
2486,36657,3.5
3853,36657,3.0
2288,36657,4.0
1648,36658,3.5
5136,36658,4.0
3867,36658,3.5
3712,36658,4.5
2968,36658,4.5
3525,36658,4.0
4323,36658,5.0
4360,36658,4.5
2756,36658,3.5
442,36658,4.0
3556,36658,3.5
2492,36658,2.0
2486,36658,3.0
4942,36658,4.0
4809,36658,3.5
2288,36658,4.0
3867,36955,3.0
860,36955,3.5
3712,36955,4.0
2968,36955,1.5
3525,36955,3.0
4323,36955,2.0
2756,36955,4.0
2492,36955,4.0
2486,36955,1.5
4942,36955,4.0
